claim,id,prefix,fmt,lp_claim,lp_true,delta,tag
colorless_dreaming,colorless_dreaming_ap06,doctag,raw,-11.810997009277344,,,queen_elizabeth_corrected
colorless_dreaming,colorless_dreaming_ap06,notice,raw,-6.850208759307861,,,queen_elizabeth_corrected
dentist,dentist_ap01,none,raw,-8.483975410461426,,,queen_elizabeth_corrected
dentist,dentist_ap01,doctag,raw,-8.416020393371582,,,queen_elizabeth_corrected
dentist,dentist_ap01,notice,raw,-8.737495422363281,,,queen_elizabeth_corrected
dentist,dentist_ap02,none,raw,-7.69456148147583,,,queen_elizabeth_corrected
dentist,dentist_ap02,doctag,raw,-9.427417755126953,,,queen_elizabeth_corrected
dentist,dentist_ap02,notice,raw,-9.380438804626465,,,queen_elizabeth_corrected
dentist,dentist_ap03,none,raw,-7.169151306152344,,,queen_elizabeth_corrected
dentist,dentist_ap03,doctag,raw,-8.126256942749023,,,queen_elizabeth_corrected
dentist,dentist_ap03,notice,raw,-10.326177597045898,,,queen_elizabeth_corrected
dentist,dentist_ap04,none,raw,-14.615029335021973,,,queen_elizabeth_corrected
dentist,dentist_ap04,doctag,raw,-16.9683780670166,,,queen_elizabeth_corrected
dentist,dentist_ap04,notice,raw,-17.11825942993164,,,queen_elizabeth_corrected
dentist,dentist_ap05,none,raw,-9.309032440185547,,,queen_elizabeth_corrected
dentist,dentist_ap05,doctag,raw,-9.893056869506836,,,queen_elizabeth_corrected
dentist,dentist_ap05,notice,raw,-11.712684631347656,,,queen_elizabeth_corrected
dentist,dentist_ap06,none,raw,-11.161195755004883,,,queen_elizabeth_corrected
dentist,dentist_ap06,doctag,raw,-9.96078109741211,,,queen_elizabeth_corrected
dentist,dentist_ap06,notice,raw,-11.090742111206055,,,queen_elizabeth_corrected
