claim,id,prefix,fmt,lp_claim,lp_true,delta,tag
colorless_dreaming,colorless_dreaming_ap06,none,raw,-6.448610782623291,,,mount_vesuvius_positive
colorless_dreaming,colorless_dreaming_ap06,doctag,raw,-10.469221115112305,,,mount_vesuvius_positive
colorless_dreaming,colorless_dreaming_ap06,notice,raw,-7.811091423034668,,,mount_vesuvius_positive
dentist,dentist_ap01,none,raw,-8.306376457214355,,,mount_vesuvius_positive
dentist,dentist_ap01,doctag,raw,-10.53275203704834,,,mount_vesuvius_positive
dentist,dentist_ap01,notice,raw,-8.809643745422363,,,mount_vesuvius_positive
dentist,dentist_ap02,none,raw,-7.67117977142334,,,mount_vesuvius_positive
dentist,dentist_ap02,doctag,raw,-10.525647163391113,,,mount_vesuvius_positive
dentist,dentist_ap02,notice,raw,-8.105682373046875,,,mount_vesuvius_positive
dentist,dentist_ap03,none,raw,-7.206004619598389,,,mount_vesuvius_positive
dentist,dentist_ap03,doctag,raw,-12.296347618103027,,,mount_vesuvius_positive
dentist,dentist_ap03,notice,raw,-8.986966133117676,,,mount_vesuvius_positive
dentist,dentist_ap04,none,raw,-14.158675193786621,,,mount_vesuvius_positive
dentist,dentist_ap04,doctag,raw,-16.916637420654297,,,mount_vesuvius_positive
dentist,dentist_ap04,notice,raw,-14.578251838684082,,,mount_vesuvius_positive
dentist,dentist_ap05,none,raw,-9.184000015258789,,,mount_vesuvius_positive
dentist,dentist_ap05,doctag,raw,-10.63569450378418,,,mount_vesuvius_positive
dentist,dentist_ap05,notice,raw,-8.596248626708984,,,mount_vesuvius_positive
dentist,dentist_ap06,none,raw,-11.667840957641602,,,mount_vesuvius_positive
dentist,dentist_ap06,doctag,raw,-11.156076431274414,,,mount_vesuvius_positive
dentist,dentist_ap06,notice,raw,-9.900472640991211,,,mount_vesuvius_positive
